datetime,temp,humidity,windspeed,sealevelpressure,cloudcover,humidity_roll1h,cloudcover_roll1h,rain_next_1h,precip,windspeed_kph,precip_mm_per_hour,wind_baseline,cloud_baseline,precip_baseline
2015-08-21 11:15:00,87.5,70.46,6.7,1002.1,100.0,79.40375,100.0,1,0.118,10.782578,0.7493,Light Winds,Overcast,Moderate Rains
2015-08-21 14:15:00,80.3,91.52,6.7,1001.7,100.0,97.88,100.0,1,0.236,10.782578,1.4986,Light Winds,Overcast,Moderate Rains
2015-08-22 14:15:00,83.4,83.85,4.5,1001.9,100.0,89.82375,100.0,1,0.118,7.24203,0.7493,Light Winds,Overcast,Moderate Rains
2015-08-24 11:15:00,81.8,86.29,4.5,1008.8,100.0,91.43125,100.0,1,0.275,7.24203,1.74625,Light Winds,Overcast,Moderate Rains
2015-08-24 23:15:00,79.1,89.85,2.2,1010.2,60.0,93.65625,90.0,1,0.118,3.5405480000000003,0.7493,Light Winds,Partly Cloudy,Moderate Rains
2015-08-25 17:15:00,79.8,90.41,6.7,1010.7,90.0,84.7025,89.4,1,0.118,10.782578,0.7493,Light Winds,Overcast,Moderate Rains
2015-08-28 23:15:00,78.5,93.1,1.9,1011.9,80.0,93.58,86.675,1,0.241,3.057746,1.5303499999999999,Light Winds,Mostly Cloudy,Moderate Rains
2015-08-31 2:15:00,75.5,95.29,2.2,1010.5,90.0,90.9625,89.175,1,0.157,3.5405480000000003,0.99695,Light Winds,Overcast,Moderate Rains
2015-09-03 20:15:00,82.7,84.81,4.5,1012.5,90.0,90.465,89.175,1,0.168,7.24203,1.0668,Light Winds,Overcast,Moderate Rains
2015-09-06 20:15:00,79.1,88.24,4.5,1009.0,100.0,86.68,91.675,1,0.197,7.24203,1.25095,Light Winds,Overcast,Moderate Rains
2015-09-07 5:15:00,78.5,88.76,2.3,1007.9,60.0,92.93375,53.025,1,0.108,3.7014819999999995,0.6858,Light Winds,Partly Cloudy,Moderate Rains
2015-09-07 20:15:00,80.7,90.43,2.2,1009.4,100.0,88.04875,91.675,1,0.157,3.5405480000000003,0.99695,Light Winds,Overcast,Moderate Rains
2015-09-09 2:15:00,78.5,93.11,8.6,1009.3,40.1,95.61125,76.7,1,0.197,13.840323999999999,1.25095,Light Winds,Partly Cloudy,Moderate Rains
2015-09-11 14:15:00,86.1,68.66,6.7,1007.4,80.0,78.1625,86.9,1,0.118,10.782578,0.7493,Light Winds,Mostly Cloudy,Moderate Rains
2015-09-14 14:15:00,87.2,60.56,4.5,1008.6,90.0,62.68625,60.525,1,0.157,7.24203,0.99695,Light Winds,Overcast,Moderate Rains
2015-09-14 20:15:00,79.1,89.85,4.5,1011.1,90.0,93.57375,89.4,1,0.157,7.24203,0.99695,Light Winds,Overcast,Moderate Rains
2015-09-21 17:15:00,78.5,87.69,4.5,1005.6,100.0,85.79,100.0,1,0.15,7.24203,0.9524999999999999,Light Winds,Overcast,Moderate Rains
2015-09-21 20:15:00,79.1,89.84,2.2,1008.2,90.0,93.5225,89.4,1,0.136,3.5405480000000003,0.8636,Light Winds,Overcast,Moderate Rains
2015-09-23 20:15:00,85.4,75.49,4.5,1007.3,60.0,80.4025,53.025,1,0.17,7.24203,1.0795000000000001,Light Winds,Partly Cloudy,Moderate Rains
2015-09-25 2:15:00,80.9,84.71,6.7,1005.5,80.0,88.23125,86.675,1,0.246,10.782578,1.5620999999999998,Light Winds,Mostly Cloudy,Moderate Rains
2015-09-26 17:15:00,83.6,68.8,13.4,1004.7,90.0,72.715,89.175,1,0.109,21.565156,0.6921499999999999,Moderate Winds,Overcast,Moderate Rains
2015-09-28 17:15:00,83.0,78.04,16.1,1006.9,100.0,84.12625,100.0,1,0.245,25.910374,1.55575,Moderate Winds,Overcast,Moderate Rains
2015-09-30 14:15:00,89.9,72.8,4.5,1010.6,90.0,73.5125,43.875,1,0.118,7.24203,0.7493,Light Winds,Overcast,Moderate Rains
2015-10-01 8:15:00,77.3,94.19,4.5,1012.6,100.0,96.3275,100.0,1,0.134,7.24203,0.8509,Light Winds,Overcast,Moderate Rains
2015-10-01 17:15:00,80.3,90.44,4.5,1008.9,100.0,93.93875,100.0,1,0.111,7.24203,0.70485,Light Winds,Overcast,Moderate Rains
2015-10-02 2:15:00,78.0,95.92,4.5,1006.9,100.0,96.355,100.0,1,0.276,7.24203,1.7526000000000002,Light Winds,Overcast,Moderate Rains
2015-10-02 11:15:00,78.9,92.02,4.5,1009.9,100.0,91.0,100.0,1,0.1,7.24203,0.635,Light Winds,Overcast,Moderate Rains
2015-10-04 17:15:00,78.0,93.1,2.2,1013.9,90.0,95.51875,97.35,1,0.122,3.5405480000000003,0.7746999999999999,Light Winds,Overcast,Moderate Rains
2015-10-05 14:15:00,88.4,70.55,2.2,1011.3,90.0,77.1725,89.175,1,0.135,3.5405480000000003,0.85725,Light Winds,Overcast,Moderate Rains
2015-10-08 8:15:00,84.3,79.54,2.2,1011.5,50.0,85.04125,50.525,1,0.157,3.5405480000000003,0.99695,Light Winds,Partly Cloudy,Moderate Rains
2015-10-11 20:15:00,81.8,91.01,2.2,1013.6,100.0,92.2475,91.9,1,0.118,3.5405480000000003,0.7493,Light Winds,Overcast,Moderate Rains
2015-10-12 2:15:00,78.9,91.46,3.1,1012.2,50.0,90.54125,79.4,1,0.26,4.9889540000000006,1.651,Light Winds,Partly Cloudy,Moderate Rains
2015-10-12 17:15:00,84.8,71.04,4.5,1009.4,50.0,81.52125,79.25,1,0.223,7.24203,1.41605,Light Winds,Partly Cloudy,Moderate Rains
2015-10-13 2:15:00,77.3,84.5,4.5,1010.9,40.0,86.00375,76.75,1,0.197,7.24203,1.25095,Light Winds,Partly Cloudy,Moderate Rains
2015-10-13 5:15:00,78.2,90.89,2.2,1011.4,100.0,92.1575,91.75,1,0.118,3.5405480000000003,0.7493,Light Winds,Overcast,Moderate Rains
2015-10-13 20:15:00,82.6,76.89,6.3,1012.1,84.1,75.97875,87.7,1,0.157,10.138842,0.99695,Light Winds,Mostly Cloudy,Moderate Rains
2015-10-17 14:15:00,80.9,92.63,4.5,1000.1,100.0,92.015,100.0,1,0.197,7.24203,1.25095,Light Winds,Overcast,Moderate Rains
2015-10-17 20:15:00,78.9,97.08,4.5,999.7,100.0,96.01875,100.0,1,0.118,7.24203,0.7493,Light Winds,Overcast,Moderate Rains
2015-10-18 2:15:00,80.7,87.79,11.2,996.5,100.0,87.5875,100.0,1,0.197,18.024607999999997,1.25095,Light Winds,Overcast,Moderate Rains
