datetime,temp,humidity,windspeed,sealevelpressure,cloudcover,humidity_roll1h,cloudcover_roll1h,rain_next_1h,precip,windspeed_kph,precip_mm_per_hour,wind_baseline,cloud_baseline,precip_baseline
2015-01-01 2:15:00,72.8,92.36,2.2,1010.8,90.0,90.87125,89.175,1,0.008,3.5405480000000003,0.0508,Light Winds,Overcast,Light Rains
2015-01-01 8:15:00,76.7,75.16,4.5,1012.6,90.0,80.12125,89.175,0,0.02,7.24203,0.127,Light Winds,Overcast,Light Rains
2015-01-01 11:15:00,79.8,77.75,2.2,1013.7,100.0,74.61125,91.675,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-01-01 14:15:00,73.7,94.12,4.5,1013.1,100.0,93.79,99.85,1,0.039,7.24203,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-01-09 5:15:00,72.6,92.94,4.5,1015.1,100.0,93.375,63.025,1,0.016,7.24203,0.1016,Light Winds,Overcast,Light Rains
2015-01-09 11:15:00,76.4,82.91,2.2,1015.9,90.0,83.2475,97.45,1,0.02,3.5405480000000003,0.127,Light Winds,Overcast,Light Rains
2015-01-14 17:15:00,78.5,85.07,2.2,1012.4,100.0,77.72,99.85,0,0.035,3.5405480000000003,0.22225,Light Winds,Overcast,Light Rains
2015-01-16 23:15:00,74.9,84.86,2.2,1013.6,50.0,80.80625,50.525,0,0.016,3.5405480000000003,0.1016,Light Winds,Partly Cloudy,Light Rains
2015-01-18 11:15:00,68.6,96.9,4.5,1012.2,100.0,88.2675,100.0,1,0.032,7.24203,0.2032,Light Winds,Overcast,Light Rains
2015-01-19 5:15:00,67.4,98.15,3.4,1011.6,80.0,98.69375,58.85,0,0.02,5.471756,0.127,Light Winds,Mostly Cloudy,Light Rains
2015-01-31 11:15:00,81.2,71.07,2.2,1017.4,80.0,64.90875,40.85,0,0.02,3.5405480000000003,0.127,Light Winds,Mostly Cloudy,Light Rains
2015-02-01 14:15:00,81.2,63.63,4.5,1015.8,90.0,61.49625,89.175,1,0.016,7.24203,0.1016,Light Winds,Overcast,Light Rains
2015-02-01 17:15:00,80.7,65.97,2.3,1015.3,90.0,63.0225,89.175,1,0.008,3.7014819999999995,0.0508,Light Winds,Overcast,Light Rains
2015-02-11 14:15:00,81.8,66.52,2.2,1010.7,90.0,64.8175,89.175,0,0.035,3.5405480000000003,0.22225,Light Winds,Overcast,Light Rains
2015-02-12 23:15:00,74.9,79.8,2.2,1013.9,60.0,79.49625,81.675,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Partly Cloudy,Light Rains
2015-02-13 5:15:00,74.4,85.88,2.4,1010.6,90.0,84.93125,97.5,0,0.079,3.8624159999999996,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-02-13 8:15:00,76.7,79.45,2.2,1012.7,90.0,87.115,97.35,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-02-13 11:15:00,84.5,59.12,2.2,1013.5,90.0,66.3725,89.175,0,0.008,3.5405480000000003,0.0508,Light Winds,Overcast,Light Rains
2015-02-14 14:15:00,87.5,59.51,4.5,1011.0,90.0,61.9325,60.525,0,0.016,7.24203,0.1016,Light Winds,Overcast,Light Rains
2015-02-14 23:15:00,75.3,87.53,2.2,1014.4,100.0,91.9925,99.85,1,0.016,3.5405480000000003,0.1016,Light Winds,Overcast,Light Rains
2015-02-15 5:15:00,74.0,92.41,4.2,1012.9,90.0,93.0625,89.175,0,0.008,6.759228,0.0508,Light Winds,Overcast,Light Rains
2015-02-15 17:15:00,79.4,86.14,8.9,1012.3,100.0,78.60625,91.9,1,0.008,14.323126,0.0508,Light Winds,Overcast,Light Rains
2015-02-19 11:15:00,80.0,68.4,2.2,1014.9,80.0,67.41375,58.025,0,0.016,3.5405480000000003,0.1016,Light Winds,Mostly Cloudy,Light Rains
2015-02-19 14:15:00,82.7,62.65,2.2,1014.0,90.0,65.15875,97.35,1,0.031,3.5405480000000003,0.19685,Light Winds,Overcast,Light Rains
2015-02-19 17:15:00,82.7,70.81,2.2,1013.4,60.0,67.41625,81.675,0,0.016,3.5405480000000003,0.1016,Light Winds,Partly Cloudy,Light Rains
2015-02-20 2:15:00,75.3,79.83,6.0,1014.7,90.0,79.36125,60.525,0,0.031,9.65604,0.19685,Light Winds,Overcast,Light Rains
2015-02-25 11:15:00,84.8,58.44,4.5,1013.9,80.0,62.685,86.675,0,0.035,7.24203,0.22225,Light Winds,Mostly Cloudy,Light Rains
2015-03-11 14:15:00,79.8,73.18,4.5,1015.0,100.0,80.74,99.85,1,0.079,7.24203,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-03-11 20:15:00,76.4,83.43,2.2,1016.2,90.0,89.34375,97.35,0,0.037,3.5405480000000003,0.23494999999999996,Light Winds,Overcast,Light Rains
2015-03-12 2:15:00,75.3,81.33,3.8,1014.9,50.1,86.01375,79.2,0,0.02,6.115492,0.127,Light Winds,Partly Cloudy,Light Rains
2015-03-13 14:15:00,82.1,62.96,4.5,1015.0,90.0,59.95625,89.175,0,0.024,7.24203,0.1524,Light Winds,Overcast,Light Rains
2015-03-21 17:15:00,86.6,57.96,4.5,1010.7,100.0,57.015,91.675,0,0.035,7.24203,0.22225,Light Winds,Overcast,Light Rains
2015-03-22 5:15:00,79.1,77.25,2.2,1011.4,100.0,79.62375,91.675,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-03-22 11:15:00,87.2,56.97,4.5,1013.4,80.0,61.8375,86.675,0,0.02,7.24203,0.127,Light Winds,Mostly Cloudy,Light Rains
2015-03-22 20:15:00,80.0,80.68,4.5,1012.8,100.0,87.6325,100.0,0,0.024,7.24203,0.1524,Light Winds,Overcast,Light Rains
2015-03-22 23:15:00,79.8,70.97,2.2,1013.8,80.0,79.61375,86.675,0,0.027,3.5405480000000003,0.17145,Light Winds,Mostly Cloudy,Light Rains
2015-03-23 11:15:00,80.9,77.39,2.2,1014.2,100.0,83.5475,100.0,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-03-25 14:15:00,85.7,59.27,2.2,1015.1,100.0,61.7,91.9,0,0.031,3.5405480000000003,0.19685,Light Winds,Overcast,Light Rains
2015-03-25 20:15:00,80.7,68.89,2.2,1016.4,40.0,70.76125,48.025,0,0.016,3.5405480000000003,0.1016,Light Winds,Partly Cloudy,Light Rains
2015-03-26 5:15:00,76.2,78.91,4.0,1016.0,90.0,77.12125,43.875,1,0.079,6.43736,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-03-26 11:15:00,86.3,53.11,2.2,1017.7,80.0,55.3075,58.175,0,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-05-03 11:15:00,90.2,54.65,8.9,1012.1,90.0,56.345,89.25,0,0.016,14.323126,0.1016,Light Winds,Overcast,Light Rains
2015-05-03 14:15:00,88.4,59.98,2.2,1009.8,80.0,59.57875,86.75,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-05-04 14:15:00,87.2,67.91,2.2,1009.1,100.0,61.16,62.5,1,0.008,3.5405480000000003,0.0508,Light Winds,Overcast,Light Rains
2015-05-07 20:15:00,84.5,78.6,2.2,1010.8,80.0,77.145,86.9,0,0.035,3.5405480000000003,0.22225,Light Winds,Mostly Cloudy,Light Rains
2015-05-07 23:15:00,80.0,82.13,2.2,1011.6,60.0,82.82,81.9,1,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Partly Cloudy,Light Rains
2015-05-08 14:15:00,89.9,57.32,4.5,1006.9,80.0,53.495,41.375,0,0.031,7.24203,0.19685,Light Winds,Mostly Cloudy,Light Rains
2015-05-08 20:15:00,84.8,74.52,2.2,1008.8,80.0,67.41375,58.025,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-05-11 8:15:00,84.3,80.49,2.2,1011.5,90.0,80.0175,88.65,0,0.004,3.5405480000000003,0.0254,Light Winds,Overcast,Light Rains
2015-05-15 11:15:00,88.4,61.45,4.5,1014.2,80.0,58.00375,86.675,1,0.079,7.24203,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-05-22 11:15:00,87.9,67.59,2.2,1011.7,50.0,67.1925,50.525,1,0.008,3.5405480000000003,0.0508,Light Winds,Partly Cloudy,Light Rains
2015-05-26 5:15:00,78.5,92.53,3.3,1011.2,80.0,91.1725,41.375,1,0.039,5.310822,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-05-26 20:15:00,81.8,72.91,6.7,1011.7,80.0,78.29,95.0,1,0.008,10.782578,0.0508,Light Winds,Mostly Cloudy,Light Rains
2015-05-26 23:15:00,82.5,77.05,2.2,1012.2,50.1,79.68625,50.55,0,0.02,3.5405480000000003,0.127,Light Winds,Partly Cloudy,Light Rains
2015-05-29 20:15:00,83.0,73.02,2.2,1009.6,90.0,70.59,89.4,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-05-30 17:15:00,88.1,68.44,2.2,1008.9,100.0,66.3175,91.675,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-06-08 14:15:00,94.4,46.89,4.5,1007.4,80.0,46.93875,58.025,1,0.039,7.24203,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-06-15 20:15:00,86.6,60.5,2.2,1008.5,30.0,61.17125,45.0,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Partly Cloudy,Light Rains
2015-06-16 5:15:00,80.3,79.71,3.3,1008.3,50.0,76.10625,33.875,0,0.035,5.310822,0.22225,Light Winds,Partly Cloudy,Light Rains
2015-06-16 11:15:00,88.1,64.45,9.0,1008.7,100.0,63.74125,91.675,1,0.016,14.48406,0.1016,Light Winds,Overcast,Light Rains
2015-06-18 2:15:00,78.5,94.22,4.1,1006.9,90.0,95.3225,97.5,1,0.079,6.598293999999999,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-06-19 17:15:00,87.5,70.47,2.2,1006.7,90.0,70.375,88.5,0,0.024,3.5405480000000003,0.1524,Light Winds,Overcast,Light Rains
2015-06-19 20:15:00,84.3,74.49,2.8,1009.0,90.0,78.045,97.5,1,0.09,4.506151999999999,0.5714999999999999,Light Winds,Overcast,Light Rains
2015-06-20 14:15:00,89.3,63.84,2.2,1007.2,90.0,62.175,89.175,0,0.02,3.5405480000000003,0.127,Light Winds,Overcast,Light Rains
2015-06-21 14:15:00,87.9,65.62,2.2,1008.1,100.0,69.055,91.675,1,0.008,3.5405480000000003,0.0508,Light Winds,Overcast,Light Rains
2015-06-21 17:15:00,80.7,86.74,2.2,1009.2,100.0,85.70875,100.0,1,0.031,3.5405480000000003,0.19685,Light Winds,Overcast,Light Rains
2015-06-22 5:15:00,76.7,91.39,4.3,1007.9,90.0,94.61875,60.675,1,0.079,6.9201619999999995,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-06-23 14:15:00,91.5,56.86,4.5,1008.9,60.0,59.10625,36.375,0,0.02,7.24203,0.127,Light Winds,Partly Cloudy,Light Rains
2015-06-23 17:15:00,89.0,60.79,2.3,1008.7,90.0,61.53625,89.175,0,0.02,3.7014819999999995,0.127,Light Winds,Overcast,Light Rains
2015-06-25 2:15:00,80.9,88.31,3.4,1010.5,89.9,86.6825,43.85,1,0.039,5.471756,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-06-25 5:15:00,79.1,87.18,2.2,1011.1,90.0,87.86625,89.175,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-06-26 5:15:00,81.2,92.62,4.2,1009.9,90.0,91.26625,43.875,1,0.079,6.759228,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-06-30 2:15:00,78.9,87.71,4.5,1010.2,60.0,92.2775,81.675,1,0.001,7.24203,0.00635,Light Winds,Partly Cloudy,Light Rains
2015-06-30 14:15:00,91.1,64.03,2.2,1007.1,99.9,63.61375,63.0,0,0.02,3.5405480000000003,0.127,Light Winds,Overcast,Light Rains
2015-06-30 17:15:00,86.3,74.65,4.5,1007.6,50.0,70.11625,79.175,1,0.031,7.24203,0.19685,Light Winds,Partly Cloudy,Light Rains
2015-07-02 8:15:00,80.7,94.25,4.5,1007.4,50.0,92.315,79.175,0,0.008,7.24203,0.0508,Light Winds,Partly Cloudy,Light Rains
2015-07-03 8:15:00,82.5,85.3,2.2,1005.8,100.0,86.65375,91.675,0,0.024,3.5405480000000003,0.1524,Light Winds,Overcast,Light Rains
2015-07-03 11:15:00,86.6,73.8,4.5,1005.7,90.0,74.0475,89.55,0,0.012,7.24203,0.0762,Light Winds,Overcast,Light Rains
2015-07-04 2:15:00,83.6,82.38,2.2,1002.9,100.0,81.39375,91.75,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-07-04 23:15:00,83.4,83.86,2.2,1002.3,90.0,87.8425,97.5,0,0.024,3.5405480000000003,0.1524,Light Winds,Overcast,Light Rains
2015-07-05 11:15:00,81.8,81.3,4.5,1001.5,100.0,88.3125,100.0,1,0.04,7.24203,0.254,Light Winds,Overcast,Light Rains
2015-07-07 14:15:00,87.9,73.93,2.2,1002.0,80.0,77.7475,86.75,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-07-08 5:15:00,78.2,97.07,2.2,1002.6,100.0,98.16875,100.0,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-07-09 20:15:00,78.0,95.92,2.1,1003.0,100.0,97.45,100.0,1,0.04,3.379614,0.254,Light Winds,Overcast,Light Rains
2015-07-10 11:15:00,82.7,79.9,2.2,1004.2,100.0,85.40875,99.7,1,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-07-10 14:15:00,81.2,84.72,4.5,1003.6,100.0,82.5975,100.0,1,0.079,7.24203,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-07-11 2:15:00,76.4,89.74,2.2,1005.0,100.0,93.5875,100.0,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-07-11 11:15:00,87.0,71.67,2.3,1006.9,100.0,72.90375,99.7,0,0.004,3.7014819999999995,0.0254,Light Winds,Overcast,Light Rains
2015-07-11 20:15:00,80.7,82.69,4.5,1007.6,100.0,89.18125,100.0,0,0.02,7.24203,0.127,Light Winds,Overcast,Light Rains
2015-07-11 23:15:00,80.3,82.18,2.2,1008.4,80.0,86.69875,95.0,0,0.047,3.5405480000000003,0.29845,Light Winds,Mostly Cloudy,Light Rains
2015-07-12 11:15:00,84.3,79.54,2.3,1007.9,90.0,83.0275,89.25,0,0.035,3.7014819999999995,0.22225,Light Winds,Overcast,Light Rains
2015-07-12 14:15:00,89.0,68.53,4.5,1006.8,90.0,66.44875,89.25,1,0.008,7.24203,0.0508,Light Winds,Overcast,Light Rains
2015-07-15 14:15:00,89.3,65.78,4.5,1006.2,80.0,67.61,86.75,0,0.031,7.24203,0.19685,Light Winds,Mostly Cloudy,Light Rains
2015-07-17 2:15:00,80.0,93.68,2.2,1007.6,90.0,90.17375,97.5,1,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-07-18 8:15:00,83.0,78.97,4.8,1009.0,100.0,80.98,100.0,0,0.008,7.724831999999999,0.0508,Light Winds,Overcast,Light Rains
2015-07-21 14:15:00,84.8,71.44,2.2,1011.0,100.0,69.48625,63.025,1,0.035,3.5405480000000003,0.22225,Light Winds,Overcast,Light Rains
2015-07-24 14:15:00,88.4,64.5,6.7,1010.6,50.0,68.265,50.525,0,0.016,10.782578,0.1016,Light Winds,Partly Cloudy,Light Rains
2015-07-25 23:15:00,76.4,90.83,2.2,1012.5,80.0,94.2275,94.85,1,0.066,3.5405480000000003,0.4191,Light Winds,Mostly Cloudy,Light Rains
2015-07-26 20:15:00,78.5,86.11,2.2,1013.9,60.1,85.30375,90.025,1,0.016,3.5405480000000003,0.1016,Light Winds,Partly Cloudy,Light Rains
2015-07-28 17:15:00,80.9,77.39,2.2,1011.2,90.0,71.77625,89.175,0,0.034,3.5405480000000003,0.2159,Light Winds,Overcast,Light Rains
2015-07-29 14:15:00,86.1,72.86,2.2,1010.0,80.0,69.0275,86.675,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-07-30 14:15:00,86.6,65.46,2.2,1009.8,80.0,64.29375,86.675,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-08-02 5:15:00,76.4,95.3,2.6,1009.1,80.0,91.0175,58.025,1,0.028,4.184284,0.17779999999999999,Light Winds,Mostly Cloudy,Light Rains
2015-08-02 17:15:00,88.1,62.15,4.5,1008.3,80.0,58.5575,86.675,1,0.039,7.24203,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-08-03 14:15:00,89.9,64.27,7.1,1007.6,100.0,63.7375,63.025,1,0.008,11.426314,0.0508,Light Winds,Overcast,Light Rains
2015-08-04 17:15:00,87.2,74.72,4.4,1004.7,80.0,71.54,86.675,1,0.039,7.0810960000000005,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-08-05 14:15:00,91.5,59.65,2.2,1003.3,60.0,65.26375,53.025,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Partly Cloudy,Light Rains
2015-08-06 5:15:00,77.6,95.34,16.8,1003.9,100.0,97.0875,99.85,0,0.039,27.036912,0.24764999999999998,Moderate Winds,Overcast,Light Rains
2015-08-06 14:15:00,88.4,68.48,2.3,1002.4,80.0,72.48125,86.9,0,0.016,3.7014819999999995,0.1016,Light Winds,Mostly Cloudy,Light Rains
2015-08-06 17:15:00,82.5,77.06,2.3,1002.6,100.0,78.6575,91.6,1,0.008,3.7014819999999995,0.0508,Light Winds,Overcast,Light Rains
2015-08-07 2:15:00,77.1,93.06,4.5,1002.9,40.1,87.7725,76.7,1,0.079,7.24203,0.5016499999999999,Light Winds,Partly Cloudy,Light Rains
2015-08-07 8:15:00,82.7,84.81,2.2,1003.8,80.0,86.385,58.025,0,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-08-08 5:15:00,81.2,88.85,2.2,1002.9,80.0,88.9475,58.025,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-08-08 11:15:00,87.5,73.45,4.5,1005.4,90.0,79.13875,89.175,0,0.008,7.24203,0.0508,Light Winds,Overcast,Light Rains
2015-08-08 14:15:00,88.1,73.49,6.7,1003.9,90.0,73.85375,89.175,1,0.079,10.782578,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-08-08 23:15:00,81.8,83.75,2.2,1006.2,60.0,87.71,53.025,0,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Partly Cloudy,Light Rains
2015-08-10 2:15:00,78.2,96.49,4.6,1008.0,80.0,97.80625,86.9,1,0.079,7.402963999999999,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-08-10 14:15:00,86.3,72.47,17.9,1008.4,80.0,75.00875,86.675,0,0.016,28.807185999999998,0.1016,Moderate Winds,Mostly Cloudy,Light Rains
2015-08-10 17:15:00,84.3,74.94,9.0,1008.7,80.0,80.24625,86.675,1,0.079,14.48406,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-08-11 20:15:00,83.9,92.69,2.2,1010.7,100.0,87.72875,100.0,1,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-08-13 14:15:00,86.1,79.66,4.5,1008.8,100.0,84.17125,91.675,1,0.039,7.24203,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-08-14 5:15:00,77.3,95.33,11.8,1010.9,90.0,97.08125,97.35,1,0.079,18.990212,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-08-14 17:15:00,88.4,69.71,2.3,1007.8,80.0,69.87875,86.675,0,0.039,3.7014819999999995,0.24764999999999998,Light Winds,Mostly Cloudy,Light Rains
2015-08-15 14:15:00,92.9,62.37,2.2,1008.7,80.0,64.02375,58.025,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-08-16 2:15:00,82.5,79.41,2.2,1010.9,50.1,77.68125,87.375,1,0.091,3.5405480000000003,0.57785,Light Winds,Partly Cloudy,Light Rains
2015-08-16 17:15:00,86.6,76.93,4.5,1008.5,80.0,74.4625,86.675,1,0.079,7.24203,0.5016499999999999,Light Winds,Mostly Cloudy,Light Rains
2015-08-16 23:15:00,80.9,88.83,5.1,1011.5,90.0,85.2825,44.1,1,0.008,8.207633999999999,0.0508,Light Winds,Overcast,Light Rains
2015-08-17 17:15:00,91.1,66.77,9.0,1007.2,60.0,68.255,81.675,0,0.039,14.48406,0.24764999999999998,Light Winds,Partly Cloudy,Light Rains
2015-08-17 20:15:00,83.9,82.41,5.8,1009.3,90.0,78.10875,89.175,1,0.039,9.334171999999999,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-08-18 14:15:00,93.3,57.77,8.9,1006.5,40.0,62.57375,31.375,1,0.079,14.323126,0.5016499999999999,Light Winds,Partly Cloudy,Light Rains
2015-08-19 17:15:00,78.5,79.57,2.2,1005.9,100.0,79.40875,91.675,0,0.047,3.5405480000000003,0.29845,Light Winds,Overcast,Light Rains
2015-08-20 5:15:00,79.4,89.85,2.3,1005.2,80.0,84.23625,86.9,0,0.028,3.7014819999999995,0.17779999999999999,Light Winds,Mostly Cloudy,Light Rains
2015-08-21 5:15:00,78.5,92.55,4.5,1002.7,100.0,95.34375,100.0,1,0.079,7.24203,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-08-21 23:15:00,83.6,79.97,4.5,1002.7,90.0,85.3325,97.5,1,0.079,7.24203,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-08-22 2:15:00,82.5,88.92,4.5,1001.6,90.0,90.9825,97.5,0,0.02,7.24203,0.127,Light Winds,Overcast,Light Rains
2015-08-22 23:15:00,80.7,86.75,4.5,1004.8,30.1,89.61125,82.375,0,0.02,7.24203,0.127,Light Winds,Partly Cloudy,Light Rains
2015-08-23 2:15:00,81.2,81.26,2.2,1004.3,80.0,88.2875,86.9,1,0.051,3.5405480000000003,0.32384999999999997,Light Winds,Mostly Cloudy,Light Rains
2015-08-23 5:15:00,80.7,84.2,2.2,1004.2,80.0,88.0175,95.0,0,0.016,3.5405480000000003,0.1016,Light Winds,Mostly Cloudy,Light Rains
2015-08-23 14:15:00,83.9,72.24,4.5,1005.9,100.0,74.745,99.85,0,0.017,7.24203,0.10795,Light Winds,Overcast,Light Rains
2015-08-23 17:15:00,80.9,83.71,4.5,1005.8,100.0,87.71125,100.0,0,0.015,7.24203,0.09524999999999999,Light Winds,Overcast,Light Rains
2015-08-23 20:15:00,80.0,89.88,4.5,1007.2,100.0,93.675,100.0,1,0.016,7.24203,0.1016,Light Winds,Overcast,Light Rains
2015-08-23 23:15:00,79.1,91.47,2.2,1008.2,90.0,94.66875,97.5,0,0.02,3.5405480000000003,0.127,Light Winds,Overcast,Light Rains
2015-08-24 14:15:00,82.1,74.3,6.7,1007.9,100.0,83.43125,100.0,0,0.039,10.782578,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-08-24 17:15:00,82.7,77.54,2.2,1007.5,100.0,78.24125,91.9,0,0.012,3.5405480000000003,0.0762,Light Winds,Overcast,Light Rains
2015-08-25 20:15:00,79.8,89.33,5.4,1011.8,80.0,91.1825,86.675,0,0.016,8.690436,0.1016,Light Winds,Mostly Cloudy,Light Rains
2015-08-27 17:15:00,80.9,84.7,4.5,1009.7,100.0,84.185,100.0,1,0.079,7.24203,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-08-27 20:15:00,80.3,90.42,2.2,1011.2,90.0,88.08,89.175,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Overcast,Light Rains
2015-08-28 14:15:00,83.9,79.03,11.2,1008.2,100.0,77.43625,91.675,0,0.03,18.024607999999997,0.19049999999999997,Light Winds,Overcast,Light Rains
2015-08-29 17:15:00,78.9,87.72,4.5,1009.2,100.0,92.325,100.0,1,0.04,7.24203,0.254,Light Winds,Overcast,Light Rains
2015-08-29 23:15:00,78.5,87.69,2.2,1011.4,100.0,88.155,99.85,1,0.055,3.5405480000000003,0.34925,Light Winds,Overcast,Light Rains
2015-09-01 17:15:00,82.5,80.35,2.2,1008.6,100.0,78.145,99.85,0,0.016,3.5405480000000003,0.1016,Light Winds,Overcast,Light Rains
2015-09-01 20:15:00,82.1,84.77,2.2,1010.5,60.0,84.545,53.175,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Partly Cloudy,Light Rains
2015-09-02 11:15:00,85.7,75.96,4.5,1010.7,90.0,82.6875,97.2,0,0.016,7.24203,0.1016,Light Winds,Overcast,Light Rains
2015-09-02 14:15:00,83.9,79.03,2.2,1009.3,90.0,79.06,89.175,1,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-09-03 5:15:00,78.2,92.55,2.2,1011.8,90.0,95.34375,89.175,1,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-09-03 8:15:00,81.8,88.36,2.2,1012.2,90.0,92.6425,89.175,0,0.031,3.5405480000000003,0.19685,Light Winds,Overcast,Light Rains
2015-09-03 17:15:00,82.7,84.79,4.5,1010.8,100.0,71.7175,91.675,1,0.008,7.24203,0.0508,Light Winds,Overcast,Light Rains
2015-09-04 14:15:00,89.0,71.44,2.2,1009.8,90.0,68.17,89.175,1,0.04,3.5405480000000003,0.254,Light Winds,Overcast,Light Rains
2015-09-04 23:15:00,83.9,79.04,1.1,1009.3,90.0,79.14125,89.4,1,0.039,1.7702740000000001,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-09-05 2:15:00,78.4,89.22,4.4,1011.0,76.7,91.125,57.35,1,0.033,7.0810960000000005,0.20955,Light Winds,Mostly Cloudy,Light Rains
2015-09-06 23:15:00,79.4,91.49,2.2,1009.9,90.0,94.64,60.675,0,0.039,3.5405480000000003,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-09-07 2:15:00,79.4,91.48,2.2,1008.2,80.0,94.58875,58.625,0,0.006,3.5405480000000003,0.0381,Light Winds,Mostly Cloudy,Light Rains
2015-09-07 14:15:00,90.2,66.66,2.3,1006.1,100.0,69.82875,91.675,0,0.039,3.7014819999999995,0.24764999999999998,Light Winds,Overcast,Light Rains
2015-09-07 23:15:00,77.6,93.08,2.2,1010.3,60.0,93.52625,81.9,1,0.079,3.5405480000000003,0.5016499999999999,Light Winds,Partly Cloudy,Light Rains
2015-09-08 23:15:00,77.6,95.91,2.2,1010.7,50.1,97.4025,79.2,1,0.001,3.5405480000000003,0.00635,Light Winds,Partly Cloudy,Light Rains
2015-09-10 11:15:00,88.8,74.01,6.7,1011.9,50.0,79.51875,50.525,1,0.079,10.782578,0.5016499999999999,Light Winds,Partly Cloudy,Light Rains
2015-09-10 17:15:00,78.5,98.82,4.5,1009.7,100.0,93.2925,91.675,1,0.021,7.24203,0.13335,Light Winds,Overcast,Light Rains
2015-09-10 20:15:00,78.5,97.08,2.2,1011.0,100.0,98.13375,100.0,1,0.029,3.5405480000000003,0.18415,Light Winds,Overcast,Light Rains
2015-09-10 23:15:00,77.6,95.91,2.0,1012.3,90.0,97.4025,97.5,1,0.016,3.21868,0.1016,Light Winds,Overcast,Light Rains
2015-09-11 11:15:00,85.4,76.83,4.5,1009.2,80.0,81.32625,94.85,0,0.032,7.24203,0.2032,Light Winds,Mostly Cloudy,Light Rains
